Date,Open,High,Low,Close,Volume,Adj Close
2022-02-05,41590.34,41954.24,40963.47,41418.21,923755180.09,41418.21
2022-02-06,41418.21,42671.81,41152.05,42412.41,600848486.11,42412.41
2022-02-07,42412.41,44518.11,41689.77,43861.07,1836978530.57,43861.07
2022-02-08,43861.07,45483.65,42704.39,44080.12,1972336800.82,44080.12
2022-02-09,44080.12,44849.9,43167.21,44422.91,1207982275.77,44422.91
2022-02-10,44422.91,45837.02,43254.41,43531.67,2027452816.67,43531.67
2022-02-11,43531.67,43950.88,42010.61,42398.98,1694547021.08,42398.98
2022-02-12,42398.98,43041.72,41775.79,42239.01,747480841.84,42239.01
2022-02-13,42239.01,42773.35,41900.31,42069.84,525779246.0,42069.84
2022-02-14,42069.84,42857.15,41581.41,42552.28,1183004344.86,42552.28
2022-02-15,42552.28,44771.91,42452.02,44576.33,1210638166.2,44576.33
2022-02-16,44576.33,44583.03,43361.09,43896.34,905511530.54,43896.34
2022-02-17,43896.34,44187.88,40104.04,40545.09,1669164372.28,40545.09
2022-02-18,40545.09,40980.65,39496.7,39994.66,1308787736.51,39994.66
2022-02-19,39994.66,40464.62,39664.71,40107.12,467744109.72,40107.12
2022-02-20,40107.12,40142.98,38019.97,38397.25,890707081.68,38397.25
2022-02-21,38397.25,39495.33,36862.52,37037.39,1819938918.66,37037.39
2022-02-22,37037.39,38458.26,36371.68,38267.75,1605539398.15,38267.75
2022-02-23,38267.75,39260.51,37083.83,37270.85,1218156854.61,37270.85
2022-02-24,37270.85,39182.44,34349.58,38353.62,3367553842.97,38353.62
2022-02-25,38353.62,39710.26,38043.51,39239.77,1536575836.24,39239.77
2022-02-26,39239.77,40228.13,38605.65,39134.83,732995982.54,39134.83
2022-02-27,39134.83,39861.91,37039.71,37714.96,1184510440.64,37714.96
2022-02-28,37714.96,43953.92,37473.3,43189.46,2231772118.95,43189.46
2022-03-01,43189.46,44883.1,42893.5,44428.47,2121207162.06,44428.47
2022-03-02,44428.47,45069.78,43387.92,43935.37,1652867992.22,43935.37
2022-03-03,43935.37,44079.17,41852.46,42474.37,1565020513.9,42474.37
2022-03-04,42474.37,42520.95,38621.24,39154.4,2043287977.87,39154.4
2022-03-05,39154.4,39596.42,38652.98,39407.02,624289503.91,39407.02
2022-03-06,39407.02,39686.74,38133.84,38428.92,818379145.11,38428.92
2022-03-07,38428.92,39536.14,37191.99,38030.63,1547870219.6,38030.63
2022-03-08,38030.63,39361.33,37905.43,38748.52,1373819361.89,38748.52
2022-03-09,38748.52,42557.95,38685.96,41962.85,1960521974.24,41962.85
2022-03-10,41962.85,42043.56,38853.45,39443.42,1683595949.7,39443.42
2022-03-11,39443.42,40221.93,38261.24,38741.03,1527385235.35,38741.03
2022-03-12,38741.03,39414.02,38696.52,38805.53,464694957.41,38805.53
2022-03-13,38805.53,39254.88,37633.11,37796.31,687723583.56,37796.31
2022-03-14,37796.31,39802.89,37566.52,39696.28,1245884221.15,39696.28
2022-03-15,39696.28,39863.78,38259.88,39314.86,1196862773.71,39314.86
2022-03-16,39314.86,41638.54,38933.24,41133.64,2217384588.25,41133.64
2022-03-17,41133.64,41441.08,40581.36,40956.79,736387236.02,40956.79
2022-03-18,40956.79,42250.94,40230.1,41790.97,1310605069.99,41790.97
2022-03-19,41790.97,42367.55,41549.61,42235.02,638860853.99,42235.02
2022-03-20,42235.02,42297.3,40979.25,41243.16,647551620.15,41243.16
2022-03-21,41243.16,41510.03,40555.57,41043.9,897693606.33,41043.9
2022-03-22,41043.9,43287.39,40923.9,42380.11,1597913842.6,42380.11
2022-03-23,42380.11,43021.74,41806.4,42904.1,1116852856.74,42904.1
2022-03-24,42904.1,44230.66,42653.71,44006.77,1514036890.73,44006.77
2022-03-25,44006.77,45112.71,43629.05,44331.36,1529847572.88,44331.36
2022-03-26,44331.36,44811.3,44108.04,44542.31,513402297.27,44542.31
2022-03-27,44542.31,46896.6,44449.41,46842.14,1035071605.98,46842.14
2022-03-28,46842.14,48208.48,46669.19,47128.71,1697234773.76,47128.71
2022-03-29,47128.71,48054.67,47018.87,47445.3,1324122253.95,47445.3
2022-03-30,47445.3,47690.62,46606.97,47056.41,1158606188.62,47056.41
2022-03-31,47056.41,47599.87,45220.41,45522.65,1350600519.47,45522.65
2022-04-01,45522.65,46726.2,44256.66,46299.75,1558891962.07,46299.75
2022-04-02,46299.75,47208.84,45655.15,45822.28,765849775.02,45822.28
2022-04-03,45822.28,47432.6,45565.57,46414.26,809819360.86,46414.26
2022-04-04,46414.26,46893.71,45136.03,46609.36,1145480471.77,46609.36
2022-04-05,46609.36,47187.66,45382.83,45501.58,1118296319.71,45501.58
2022-04-06,45501.58,45518.32,43129.76,43177.78,1918395755.34,43177.78
2022-04-07,43177.78,43894.7,42766.45,43466.21,989892880.8,43466.21
2022-04-08,43466.21,43982.39,42123.42,42273.38,1098738940.21,42273.38
2022-04-09,42273.38,42813.04,42136.04,42768.61,384171498.87,42768.61
2022-04-10,42768.61,43442.48,41921.59,42153.77,549311405.43,42153.77
2022-04-11,42153.77,42422.86,39229.4,39536.71,1423397890.93,39536.71
2022-04-12,39536.71,40673.93,39266.86,40086.66,1087667635.69,40086.66
2022-04-13,40086.66,41538.17,39591.74,41150.33,990022174.31,41150.33
2022-04-14,41150.33,41503.56,39587.14,39951.63,870654332.34,39951.63
2022-04-15,39951.63,40800.76,39779.2,40563.69,561514975.78,40563.69
2022-04-16,40563.69,40698.01,40019.08,40392.55,313875941.14,40392.55
2022-04-17,40392.55,40602.63,39563.9,39688.16,389893199.53,39688.16
2022-04-18,39688.16,41096.46,38569.14,40811.03,1101204133.54,40811.03
2022-04-19,40811.03,41755.93,40588.12,41504.44,768239204.72,41504.44
2022-04-20,41504.44,42208.1,40919.04,41375.35,1072814871.19,41375.35
2022-04-21,41375.35,42996.5,39864.73,40490.97,1324052657.83,40490.97
2022-04-22,40490.97,40794.73,39190.22,39716.04,1154693915.31,39716.04
2022-04-23,39716.04,39988.54,39305.67,39445.97,455659637.8,39445.97
2022-04-24,39445.97,39943.44,39044.29,39466.26,501272140.43,39466.26
2022-04-25,39466.26,40590.8,38234.7,40437.52,1514243711.31,40437.52
2022-04-26,40437.52,40797.85,37726.59,38117.39,1492483889.14,38117.39
2022-04-27,38117.39,39465.62,37900.6,39252.04,1341340920.21,39252.04
2022-04-28,39252.04,40386.5,38892.1,39749.75,1188927763.73,39749.75
2022-04-29,39749.75,39922.6,38179.15,38594.22,964020058.19,38594.22
2022-04-30,38594.22,38788.01,37607.77,37650.13,525291276.33,37650.13
2022-05-01,37650.13,38668.0,37461.76,38480.53,659030267.75,38480.53
2022-05-02,38480.53,39155.96,38057.31,38513.01,1152557748.76,38513.01
2022-05-03,38513.01,38644.5,37519.23,37725.38,1095654277.96,37725.38
2022-05-04,37725.38,40004.37,37665.8,39680.21,1426469839.29,39680.21
2022-05-05,39680.21,39831.19,35616.74,36546.86,1920976838.73,36546.86
2022-05-06,36546.86,36654.02,35318.86,36009.89,1682230363.22,36009.89
2022-05-07,36009.89,36129.02,34837.06,35469.21,713980596.97,35469.21
2022-05-08,35469.21,35503.12,33732.4,34033.77,1413921299.77,34033.77
2022-05-09,34033.77,34229.57,30068.1,30076.9,3472851115.69,30076.9
2022-05-10,30076.9,32625.41,29836.19,31013.12,3244062170.09,31013.12
2022-05-11,31013.12,32136.04,28087.41,29017.21,3967102738.94,29017.21
2022-05-12,29017.21,30085.67,25835.61,28915.72,4501368166.33,28915.72
2022-05-13,28915.72,30964.26,28700.17,29244.83,1942170683.15,29244.83
2022-05-14,29244.83,30274.18,28588.99,30050.31,845013800.63,30050.31
2022-05-15,30050.31,31406.35,29462.91,31296.11,810199953.22,31296.11
2022-05-16,31296.11,31296.19,29104.45,29838.5,1242326194.24,29838.5
2022-05-17,29838.5,30744.47,29434.76,30415.91,1000070390.57,30415.91
2022-05-18,30415.91,30673.66,28610.2,28667.29,1322816665.45,28667.29
2022-05-19,28667.29,30505.0,28653.17,30282.48,1453211639.97,30282.48
2022-05-20,30282.48,30725.44,28698.31,29166.15,1692088244.46,29166.15
2022-05-21,29166.15,29613.15,28924.28,29410.72,462392582.18,29410.72
2022-05-22,29410.72,30454.36,29219.51,30264.29,639923811.62,30264.29
2022-05-23,30264.29,30634.84,28861.27,29075.68,1147137210.63,29075.68
2022-05-24,29075.68,29800.48,28629.55,29630.05,826118559.89,29630.05
2022-05-25,29630.05,30189.17,29321.43,29508.27,800315804.06,29508.27
2022-05-26,29508.27,29848.6,28060.72,29188.71,1314694988.34,29188.71
2022-05-27,29188.71,29359.16,28251.91,28597.33,1054644721.04,28597.33
2022-05-28,28597.33,29234.85,28504.59,29013.53,365397751.75,29013.53
2022-05-29,29013.53,29548.72,28820.15,29452.23,374906552.33,29452.23
2022-05-30,29452.23,32161.5,29287.63,31716.41,1426112899.49,31716.41
2022-05-31,31716.41,32367.02,31203.31,31782.16,1028808882.28,31782.16
2022-06-01,31782.16,31956.43,29324.1,29789.58,1343136773.16,29789.58
2022-06-02,29789.58,30647.18,29574.16,30439.63,932339972.84,30439.63
2022-06-03,30439.63,30676.7,29249.37,29680.3,734000142.92,29680.3
2022-06-04,29680.3,29953.65,29466.57,29845.48,310298122.38,29845.48
2022-06-05,29845.48,30151.31,29516.97,29897.9,311392830.2,29897.9
2022-06-06,29897.9,31740.27,29876.22,31353.78,1076503583.85,31353.78
2022-06-07,31353.78,31551.28,29210.15,31111.75,1340573593.65,31111.75
2022-06-08,31111.75,31305.48,29839.64,30189.27,844411303.8,30189.27
2022-06-09,30189.27,30677.87,29924.47,30082.94,620735850.86,30082.94
2022-06-10,30082.94,30336.9,28839.92,29067.38,1133049950.35,29067.38
2022-06-11,29067.38,29414.37,28105.18,28389.49,696986226.28,28389.49
2022-06-12,28389.49,28519.32,26570.67,26587.35,1060464718.45,26587.35
2022-06-13,26587.35,26871.6,21976.15,22471.59,4089411013.33,22471.59
2022-06-14,22471.59,23214.28,20837.64,22118.37,2063908671.45,22118.37
2022-06-15,22118.37,22743.84,20083.9,22566.73,2516136880.34,22566.73
2022-06-16,22566.73,22961.17,20209.17,20372.85,1326876814.5,20372.85
2022-06-17,20372.85,21330.5,20221.24,20432.26,1312456705.74,20432.26
2022-06-18,20432.26,20722.69,17600.75,18954.25,1898530847.49,18954.25
2022-06-19,18954.25,20776.87,17936.0,20553.48,1190970309.62,20553.48
2022-06-20,20553.48,21016.02,19616.32,20550.91,995940744.76,20550.91
2022-06-21,20550.91,21694.7,20339.03,20699.21,954292227.72,20699.21
2022-06-22,20699.21,20862.67,19756.23,19956.16,1027725806.49,19956.16
2022-06-23,19956.16,21195.95,19870.07,21098.41,836636021.34,21098.41
2022-06-24,21098.41,21528.86,20717.47,21219.46,850728330.88,21219.46
2022-06-25,21219.46,21587.06,20902.05,21474.19,459148971.07,21474.19
2022-06-26,21474.19,21855.84,20968.82,21031.85,445023789.79,21031.85
2022-06-27,21031.85,21505.42,20553.32,20718.16,643546203.12,20718.16
2022-06-28,20718.16,21184.16,20179.52,20251.96,680727935.72,20251.96
2022-06-29,20251.96,20402.7,19844.86,20094.16,751143299.02,20094.16
2022-06-30,20094.16,20138.96,18622.86,19908.49,1084138608.25,19908.49
2022-07-01,19908.49,20817.65,18952.12,19249.33,1220917103.86,19249.33
2022-07-02,19249.33,19419.25,18965.44,19225.66,393018265.78,19225.66
2022-07-03,19225.66,19617.18,18768.2,19294.21,430213883.45,19294.21
2022-07-04,19294.21,20313.34,19036.44,20212.81,623812499.17,20212.81
2022-07-05,20212.81,20725.51,19284.32,20158.69,931653558.35,20158.69
2022-07-06,20158.69,20637.99,19749.93,20545.04,794040793.32,20545.04
2022-07-07,20545.04,21840.22,20242.62,21611.8,1059807101.57,21611.8
2022-07-08,21611.8,22377.17,21183.19,21592.65,1233183200.22,21592.65
2022-07-09,21592.65,21942.8,21328.96,21582.17,455218724.75,21582.17
2022-07-10,21582.17,21591.09,20671.26,20846.53,485593616.02,20846.53
2022-07-11,20846.53,20852.04,19872.03,19944.25,756481179.49,19944.25
2022-07-12,19944.25,20036.49,19230.29,19309.71,873486517.39,19309.71
2022-07-13,19309.71,20274.83,18919.1,20230.81,1176644137.94,20230.81
2022-07-14,20230.81,20869.51,19620.06,20577.38,1021414563.11,20577.38
2022-07-15,20577.38,21185.15,20373.45,20827.27,747216252.44,20827.27
2022-07-16,20827.27,21574.75,20481.02,21199.01,586102523.47,21199.01
2022-07-17,21199.01,21658.47,20752.85,20792.81,544609266.04,20792.81
2022-07-18,20792.81,22749.06,20760.73,22447.39,1466428849.49,22447.39
2022-07-19,22447.39,23790.89,21588.2,23399.91,1796378775.92,23399.91
2022-07-20,23399.91,24276.14,22923.14,23222.77,1752951921.32,23222.77
2022-07-21,23222.77,23419.67,22348.64,23153.54,1201004931.31,23153.54
2022-07-22,23153.54,23749.68,22513.01,22686.32,987692728.11,22686.32
2022-07-23,22686.32,22997.6,21953.76,22452.14,577941932.27,22452.14
2022-07-24,22452.14,23012.74,22270.07,22585.4,504031294.93,22585.4
2022-07-25,22585.4,22660.92,21268.28,21305.59,940453686.83,21305.59
2022-07-26,21305.59,21341.58,20733.24,21258.08,809969148.7,21258.08
2022-07-27,21258.08,23101.9,21049.67,22960.19,1159394788.9,22960.19
2022-07-28,22960.19,24196.42,22599.92,23855.65,1303025378.67,23855.65
2022-07-29,23855.65,24416.37,23444.29,23769.15,1011106548.39,23769.15
2022-07-30,23769.15,24619.11,23521.46,23646.03,778025187.47,23646.03
2022-07-31,23646.03,24187.18,23243.11,23308.14,545406548.92,23308.14
2022-08-01,23308.14,23504.29,22866.94,23271.57,730342406.93,23271.57
2022-08-02,23271.57,23451.58,22668.87,22991.49,787698099.6,22991.49
2022-08-03,22991.49,23615.71,22695.67,22825.25,1039306431.63,22825.25
2022-08-04,22825.25,23228.89,22418.27,22622.99,835033359.1,22622.99
2022-08-05,22622.99,23473.92,22590.7,23319.22,1166014614.12,23319.22
2022-08-06,23319.22,23350.56,22922.93,22956.4,400822462.12,22956.4
2022-08-07,22956.4,23400.38,22854.01,23179.86,388274452.92,23179.86
2022-08-08,23179.86,24244.59,23162.43,23817.72,976262666.12,23817.72
2022-08-09,23817.72,23923.56,22881.18,23156.66,894336181.98,23156.66
2022-08-10,23156.66,24216.73,22674.6,23959.67,1241926276.36,23959.67
2022-08-11,23959.67,24895.61,23867.0,23943.36,1338354341.04,23943.36
2022-08-12,23943.36,24458.75,23609.84,24412.17,816924712.5,24412.17
2022-08-13,24412.17,24892.27,24306.08,24449.86,710217434.56,24449.86
2022-08-14,24449.86,25012.36,24160.64,24313.71,886604908.12,24313.71
2022-08-15,24313.71,25203.38,23783.19,24101.69,1331189946.12,24101.69
2022-08-16,24101.69,24247.12,23673.2,23858.64,874700819.79,23858.64
2022-08-17,23858.64,24442.02,23185.14,23338.03,1079499588.63,23338.03
2022-08-18,23338.03,23595.74,23115.03,23201.51,582346641.96,23201.51
2022-08-19,23201.51,23202.7,20801.31,20833.43,1770449474.07,20833.43
2022-08-20,20833.43,21361.45,20772.5,21142.06,803223608.15,21142.06
2022-08-21,21142.06,21744.02,21074.63,21514.79,650828688.99,21514.79
2022-08-22,21514.79,21524.9,20908.27,21399.66,940511413.54,21399.66
2022-08-23,21399.66,21675.25,20896.83,21520.62,879396196.46,21520.62
2022-08-24,21520.62,21879.03,21154.75,21369.05,912147556.2,21369.05
2022-08-25,21369.05,21811.37,21314.81,21565.47,674553131.93,21565.47
2022-08-26,21565.47,21856.85,20121.8,20247.99,1564850841.73,20247.99
2022-08-27,20247.99,20363.82,19828.05,20038.42,774590756.91,20038.42
2022-08-28,20038.42,20155.59,19527.69,19554.08,597441164.24,19554.08
2022-08-29,19554.08,20415.53,19548.16,20292.37,1043661877.31,20292.37
2022-08-30,20292.37,20574.12,19548.55,19813.51,1405744450.56,19813.51
2022-08-31,19813.51,20483.64,19804.19,20050.28,1165077708.26,20050.28
2022-09-01,20050.28,20204.51,19571.05,20129.93,896421556.74,20129.93
2022-09-02,20129.93,20439.1,19760.56,19957.44,836881983.68,19957.44
2022-09-03,19957.44,20052.13,19659.2,19834.79,339922228.57,19834.79
2022-09-04,19834.79,20022.47,19591.33,20003.46,387149235.82,20003.46
2022-09-05,20003.46,20051.73,19638.59,19793.29,518213568.45,19793.29
2022-09-06,19793.29,20177.38,18707.09,18791.95,1428040857.48,18791.95
2022-09-07,18791.95,19458.77,18559.15,19287.52,961396794.5,19287.52
2022-09-08,19287.52,19452.91,19023.78,19321.77,850349370.86,19321.77
2022-09-09,19321.77,21559.78,19299.24,21369.73,1657848347.88,21369.73
2022-09-10,21369.73,21807.62,21138.54,21655.13,752905078.21,21655.13
2022-09-11,21655.13,21850.77,21366.74,21836.45,600008216.45,21836.45
2022-09-12,21836.45,22482.54,21567.71,22400.52,1264510737.92,22400.52
2022-09-13,22400.52,22767.89,19914.37,20173.77,1788207293.16,20173.77
2022-09-14,20173.77,20530.34,19652.44,20233.68,1065222653.27,20233.68
2022-09-15,20233.68,20333.61,19529.68,19700.15,892897629.94,19700.15
2022-09-16,19700.15,19889.64,19346.99,19804.02,948028635.91,19804.02
2022-09-17,19804.02,20189.93,19756.39,20118.35,723991455.67,20118.35
2022-09-18,20118.35,20120.58,19345.98,19417.72,622064584.36,19417.72
2022-09-19,19417.72,19681.29,18292.38,19541.28,1289079956.8,19541.28
2022-09-20,19541.28,19634.28,18735.87,18879.95,1124075891.27,18879.95
2022-09-21,18879.95,19744.77,18189.92,18468.05,1811417134.73,18468.05
2022-09-22,18468.05,19509.87,18366.46,19405.96,1827681691.12,19405.96
2022-09-23,19405.96,19500.17,18540.64,19291.13,1261371285.29,19291.13
2022-09-24,19291.13,19308.47,18813.25,18924.39,566563739.62,18924.39
2022-09-25,18924.39,19172.03,18652.6,18809.94,544445399.91,18809.94
2022-09-26,18809.94,19316.15,18689.2,19230.96,1874981288.59,19230.96
2022-09-27,19230.96,20377.45,18832.07,19081.4,2089386131.83,19081.4
2022-09-28,19081.4,19774.99,18494.71,19412.67,1792918120.6,19412.67
2022-09-29,19412.67,19641.07,18848.01,19593.46,1327829608.79,19593.46
2022-09-30,19593.46,20180.46,19201.02,19425.63,1428753976.44,19425.63
2022-10-01,19425.63,19482.38,19188.77,19313.96,286091612.81,19313.96
2022-10-02,19313.96,19394.33,18929.91,19058.15,485799328.96,19058.15
2022-10-03,19058.15,19697.23,18988.8,19632.35,1106456268.73,19632.35
2022-10-04,19632.35,20459.26,19499.64,20344.58,1290593290.94,20344.58
2022-10-05,20344.58,20366.34,19757.31,20160.74,1195512448.37,20160.74
2022-10-06,20160.74,20449.46,19866.54,19965.12,1502842418.9,19965.12
2022-10-07,19965.12,20058.36,19331.73,19532.81,1177831670.26,19532.81
2022-10-08,19532.81,19625.41,19273.73,19419.32,339438324.44,19419.32
2022-10-09,19419.32,19558.67,19325.6,19442.41,386265984.43,19442.41
2022-10-10,19442.41,19526.12,19052.64,19131.36,856332007.87,19131.36
2022-10-11,19131.36,19263.78,18858.74,19058.29,1173375200.58,19058.29
2022-10-12,19058.29,19231.72,18977.33,19154.85,744262154.09,19154.85
2022-10-13,19154.85,19504.63,18229.27,19378.91,1669767296.93,19378.91
2022-10-14,19378.91,19946.24,19085.87,19182.01,1445859713.35,19182.01
2022-10-15,19182.01,19226.15,18989.54,19069.72,290658263.23,19069.72
2022-10-16,19069.72,19424.55,19065.87,19264.26,303391318.02,19264.26
2022-10-17,19264.26,19676.02,19159.47,19550.49,831592233.83,19550.49
2022-10-18,19550.49,19698.1,19095.12,19330.29,1167039781.8,19330.29
2022-10-19,19330.29,19359.2,19075.49,19123.89,943284685.97,19123.89
2022-10-20,19123.89,19339.65,18927.42,19043.54,1244652119.42,19043.54
2022-10-21,19043.54,19248.63,18696.2,19166.4,1191982244.05,19166.4
2022-10-22,19166.4,19254.68,19116.62,19207.57,314703377.71,19207.57
2022-10-23,19207.57,19687.8,19081.67,19572.6,607568457.44,19572.6
2022-10-24,19572.6,19593.09,19164.18,19331.06,1228052555.79,19331.06
2022-10-25,19331.06,20414.92,19243.03,20087.18,2052122456.45,20087.18
2022-10-26,20087.18,21013.26,20059.27,20776.76,2453067543.31,20776.76
2022-10-27,20776.76,20876.24,20207.09,20295.28,1813055358.34,20295.28
2022-10-28,20295.28,20751.67,20031.32,20599.89,1597589795.85,20599.89
2022-10-29,20599.89,21064.84,20564.11,20820.19,1219658735.57,20820.19
2022-10-30,20820.19,20936.41,20523.41,20630.65,797587682.85,20630.65
2022-10-31,20630.65,20833.31,20242.91,20492.56,1260610163.71,20492.56
2022-11-01,20492.56,20684.6,20336.33,20480.27,997276692.3,20480.27
2022-11-02,20480.27,20801.56,20061.18,20150.33,1861306372.17,20150.33
2022-11-03,20150.33,20385.92,20040.32,20207.99,1095711784.35,20207.99
2022-11-04,20207.99,21295.37,20182.9,21150.6,2037648086.91,21150.6
2022-11-05,21150.6,21471.49,21085.76,21301.57,706196028.56,21301.57
2022-11-06,21301.57,21363.27,20893.65,20910.59,586960236.65,20910.59
2022-11-07,20910.59,21066.63,20395.49,20593.73,1506814091.81,20593.73
2022-11-08,20593.73,20672.25,17452.87,18544.7,4026079371.74,18544.7
2022-11-09,18544.7,18581.64,15546.97,15820.02,4215919087.89,15820.02
2022-11-10,15820.02,18113.28,15674.81,17559.67,2835119228.72,17559.67
2022-11-11,17559.67,17644.1,16383.43,17007.72,1767514338.22,17007.72
2022-11-12,17007.72,17067.53,16603.78,16773.9,582536367.95,16773.9
2022-11-13,16773.9,16921.72,16235.01,16307.47,586182485.99,16307.47
2022-11-14,16307.47,17157.81,15797.71,16592.04,1384247874.05,16592.04
2022-11-15,16592.04,17091.76,16509.15,16879.14,1282932319.76,16879.14
2022-11-16,16879.14,16988.63,16373.11,16648.05,1075046774.52,16648.05
2022-11-17,16648.05,16731.41,16405.81,16680.21,650179026.0,16680.21
2022-11-18,16680.21,16975.14,16531.77,16677.95,753255014.89,16677.95
2022-11-19,16677.95,16798.75,16539.01,16683.72,282884885.11,16683.72
2022-11-20,16683.72,16730.0,16169.2,16253.6,470894190.07,16253.6
2022-11-21,16253.6,16272.47,15480.69,15760.19,1289350720.98,15760.19
2022-11-22,15760.19,16277.08,15600.3,16198.25,1184556737.9,16198.25
2022-11-23,16198.25,16676.49,16144.79,16590.98,1087435133.37,16590.98
2022-11-24,16590.98,16787.9,16453.52,16588.46,624934230.62,16588.46
2022-11-25,16588.46,16605.86,16336.71,16508.33,572460119.25,16508.33
2022-11-26,16508.33,16687.21,16382.61,16451.53,346443601.6,16451.53
2022-11-27,16451.53,16587.18,16401.91,16420.87,300543689.5,16420.87
2022-11-28,16420.87,16477.82,16000.76,16207.01,867757025.61,16207.01
2022-11-29,16207.01,16528.39,16096.7,16431.79,833578637.87,16431.79
2022-11-30,16431.79,17216.6,16424.76,17162.35,1460126671.64,17162.35
2022-12-01,17162.35,17255.22,16865.92,16978.64,978462617.82,16978.64
2022-12-02,16978.64,17102.08,16827.01,17094.49,771518084.81,17094.49
2022-12-03,17094.49,17152.49,16868.66,16888.31,419139334.98,16888.31
2022-12-04,16888.31,17194.4,16884.91,17111.76,508091945.23,17111.76
2022-12-05,17111.76,17409.45,16879.12,16966.84,1077884559.22,16966.84
2022-12-06,16966.84,17101.02,16917.86,17086.52,811906594.36,17086.52
2022-12-07,17086.52,17126.91,16713.28,16837.85,710367336.21,16837.85
2022-12-08,16837.85,17286.64,16757.86,17226.02,827814503.9,17226.02
2022-12-09,17226.02,17319.38,17077.4,17126.85,712368959.63,17126.85
2022-12-10,17126.85,17221.25,17102.71,17129.19,296657331.89,17129.19
2022-12-11,17129.19,17259.64,17080.42,17094.83,379827965.39,17094.83
2022-12-12,17094.83,17239.13,16881.75,17208.66,739369625.44,17208.66
2022-12-13,17208.66,17945.07,17096.23,17775.32,1407400841.45,17775.32
2022-12-14,17775.32,18344.32,17684.33,17801.37,1523737945.31,17801.37
2022-12-15,17801.37,17853.72,17296.89,17359.21,1200283423.38,17359.21
2022-12-16,17359.21,17520.63,16611.58,16658.44,1508594012.33,16658.44
2022-12-17,16658.44,16794.06,16593.68,16780.55,684665347.29,16780.55
2022-12-18,16780.55,16830.84,16673.02,16742.74,421765916.48,16742.74
2022-12-19,16742.74,16813.47,16350.32,16442.79,1050395879.84,16442.79
2022-12-20,16442.79,17028.68,16404.94,16901.12,1315229591.09,16901.12
2022-12-21,16901.12,16922.92,16737.8,16821.13,711271059.5,16821.13
2022-12-22,16821.13,16860.78,16571.31,16816.01,814340454.91,16816.01
2022-12-23,16816.01,16907.78,16763.01,16780.97,789038908.8,16780.97
2022-12-24,16780.97,16857.81,16779.49,16837.16,293139806.69,16837.16
2022-12-25,16837.16,16850.93,16736.37,16829.1,295850564.63,16829.1
2022-12-26,16829.1,16926.73,16796.91,16916.07,347724478.09,16916.07
2022-12-27,16916.07,16960.3,16606.04,16700.54,720956171.23,16700.54
2022-12-28,16700.54,16767.99,16471.35,16540.47,901583901.63,16540.47
2022-12-29,16540.47,16650.11,16487.13,16631.24,682471478.61,16631.24
2022-12-30,16631.24,16637.25,16364.76,16599.47,880260779.52,16599.47
2022-12-31,16599.47,16625.46,16487.05,16531.31,456998456.42,16531.31
2023-01-01,16531.31,16619.82,16502.85,16613.87,335220861.58,16613.87
2023-01-02,16613.87,16768.07,16544.15,16670.08,503360386.62,16670.08
2023-01-03,16670.08,16766.7,16605.01,16670.16,628582193.83,16670.16
2023-01-04,16670.16,16972.62,16651.02,16846.82,990689260.54,16846.82
2023-01-05,16846.82,16869.84,16764.64,16825.87,524511536.58,16825.87
2023-01-06,16825.87,17013.77,16687.42,16946.16,883642131.54,16946.16
2023-01-07,16946.16,16972.62,16905.39,16942.73,196915427.54,16942.73
2023-01-08,16942.73,17132.21,16913.28,17115.81,359149910.85,17115.81
2023-01-09,17115.81,17387.59,17103.2,17179.03,1271943559.93,17179.03
2023-01-10,17179.03,17484.36,17148.57,17442.44,997764944.91,17442.44
2023-01-11,17442.44,17986.45,17324.71,17938.0,1113334370.52,17938.0
2023-01-12,17938.0,19092.31,17906.4,18849.0,2252897545.61,18849.0
2023-01-13,18849.0,19992.23,18717.45,19932.05,1820146569.6,19932.05
2023-01-14,19932.05,21255.15,19895.77,20954.52,2223938908.13,20954.52
2023-01-15,20954.52,21047.91,20575.44,20878.94,924310249.74,20878.94
2023-01-16,20878.94,21438.83,20635.89,21188.92,1399257790.94,21188.92
2023-01-17,21188.92,21555.18,20866.41,21136.12,1181967488.8,21136.12
2023-01-18,21136.12,21624.6,20411.68,20678.47,1733563128.99,20678.47
2023-01-19,20678.47,21180.98,20670.44,21082.28,1141134569.38,21082.28
2023-01-20,21082.28,22724.89,20884.26,22676.2,1793127005.71,22676.2
2023-01-21,22676.2,23327.14,22465.82,22789.92,2212422402.47,22789.92
2023-01-22,22789.92,23072.22,22343.13,22714.99,1419749432.93,22714.99
2023-01-23,22714.99,23154.59,22585.74,22917.47,1622068993.43,22917.47
2023-01-24,22917.47,23159.62,22485.0,22637.8,1788469593.53,22637.8
2023-01-25,22637.8,23801.04,22354.6,23066.28,2010835832.21,23066.28
2023-01-26,23066.28,23268.02,22870.4,23009.15,1477492373.79,23009.15
2023-01-27,23009.15,23485.53,22594.06,23077.75,1499524205.45,23077.75
2023-01-28,23077.75,23181.57,22895.7,23031.02,465656885.65,23031.02
2023-01-29,23031.02,23948.42,22981.04,23747.26,1356557545.16,23747.26
2023-01-30,23747.26,23796.62,22577.01,22833.34,1699735992.01,22833.34
2023-01-31,22833.34,23271.14,22725.41,23129.7,1144361734.86,23129.7
2023-02-01,23129.7,23799.9,22792.33,23730.52,1166002955.1,23730.52
